merchant_id,sales_date,approved_transactions,sales_amount_cop
M161,2026-06-16,1,66487
M161,2026-06-17,0,0
M161,2026-06-18,0,0
M161,2026-06-19,2,96392
M161,2026-06-20,5,427600
M161,2026-06-21,4,173352
M161,2026-06-22,6,667956
M161,2026-06-23,0,0
M161,2026-06-24,0,0
M161,2026-06-25,1,47971
M161,2026-06-26,0,0
M161,2026-06-27,6,1053978
M161,2026-06-28,0,0
M161,2026-06-29,3,114921
M161,2026-06-30,2,329702
M161,2026-07-01,6,640644
M161,2026-07-02,6,278736
M161,2026-07-03,5,528985
M161,2026-07-04,5,537400
M161,2026-07-05,4,259488
M161,2026-07-06,3,416013
M161,2026-07-07,0,0
M161,2026-07-08,1,102948
M161,2026-07-09,0,0
M161,2026-07-10,2,205882
M161,2026-07-11,2,220588
M161,2026-07-12,0,0
M161,2026-07-13,0,0
M161,2026-07-14,0,0
M161,2026-07-15,5,465686
M161,2026-07-16,5,411764
M161,2026-07-17,4,318627
M161,2026-07-18,0,0
M161,2026-07-19,0,0
M161,2026-07-20,1,83333
M161,2026-07-21,5,446078
M161,2026-07-22,3,308823
M161,2026-07-23,0,0
M161,2026-07-24,2,176470
M161,2026-07-25,3,259803
M161,2026-07-26,1,63725
M161,2026-07-27,3,308823
M161,2026-07-28,5,490196
M161,2026-07-29,5,465686
M161,2026-07-30,0,0
M161,2026-07-31,4,348039
M161,2026-08-01,0,0
M161,2026-08-02,0,0
M161,2026-08-03,4,323529
M161,2026-08-04,2,181177
M161,2026-08-05,6,532846
M161,2026-08-06,0,0
M161,2026-08-07,0,0
M161,2026-08-08,4,351678
M161,2026-08-09,6,506204
M161,2026-08-10,1,47956
M161,2026-08-11,0,0
M161,2026-08-12,3,293065
M161,2026-08-13,1,21313
M161,2026-08-14,1,10656
M161,2026-08-15,5,442262
M161,2026-08-16,2,165182
M161,2026-08-17,2,149197
M161,2026-08-18,4,341021
M161,2026-08-19,4,351678
M161,2026-08-20,0,0
M161,2026-08-21,0,0
M161,2026-08-22,0,0
M161,2026-08-23,4,378321
M161,2026-08-24,1,79927
M161,2026-08-25,0,0
M161,2026-08-26,2,175839
M161,2026-08-27,1,79927
M161,2026-08-28,4,378321
M161,2026-08-29,4,383649
M161,2026-08-30,0,0
M161,2026-08-31,3,239781
M163,2025-02-17,0,0
M163,2025-02-18,0,0
M163,2025-02-19,0,0
M163,2025-02-20,0,0
M163,2025-02-21,0,0
M163,2025-02-22,0,0
M163,2025-02-23,0,0
M163,2025-02-24,0,0
M163,2025-02-25,0,0
M163,2025-02-26,0,0
M163,2025-02-27,0,0
M163,2025-02-28,0,0
M163,2025-03-01,0,0
M163,2025-03-02,0,0
M163,2025-03-03,0,0
M163,2025-03-04,0,0
M163,2025-03-05,0,0
M163,2025-03-06,0,0
M163,2025-03-07,0,0
M163,2025-03-08,0,0
M163,2025-03-09,0,0
M163,2025-03-10,0,0
M163,2025-03-11,0,0
M163,2025-03-12,0,0
M163,2025-03-13,0,0
M163,2025-03-14,0,0
M163,2025-03-15,0,0
M163,2025-03-16,0,0
M163,2025-03-17,0,0
M163,2025-03-18,0,0
M163,2025-03-19,0,0
M163,2025-03-20,0,0
M163,2025-03-21,0,0
M163,2025-03-22,0,0
M163,2025-03-23,0,0
M163,2025-03-24,0,0
M163,2025-03-25,0,0
M163,2025-03-26,0,0
M163,2025-03-27,0,0
M163,2025-03-28,0,0
M163,2025-03-29,0,0
M163,2025-03-30,0,0
M163,2025-03-31,0,0
M163,2025-04-01,0,0
M163,2025-04-02,0,0
M163,2025-04-03,0,0
M163,2025-04-04,0,0
M163,2025-04-05,0,0
M163,2025-04-06,0,0
M163,2025-04-07,0,0
M163,2025-04-08,0,0
M163,2025-04-09,0,0
M163,2025-04-10,0,0
M163,2025-04-11,0,0
M163,2025-04-12,0,0
M163,2025-04-13,0,0
M163,2025-04-14,0,0
M163,2025-04-15,0,0
M163,2025-04-16,0,0
M163,2025-04-17,0,0
M163,2025-04-18,0,0
M163,2025-04-19,0,0
M163,2025-04-20,0,0
M163,2025-04-21,0,0
M163,2025-04-22,0,0
M163,2025-04-23,0,0
M163,2025-04-24,0,0
M163,2025-04-25,0,0
M163,2025-04-26,0,0
M163,2025-04-27,0,0
M163,2025-04-28,0,0
M163,2025-04-29,0,0
M163,2025-04-30,0,0
M163,2025-05-01,0,0
M163,2025-05-02,0,0
M163,2025-05-03,0,0
M163,2025-05-04,0,0
M163,2025-05-05,0,0
M163,2025-05-06,0,0
M163,2025-05-07,0,0
M163,2025-05-08,0,0
M163,2025-05-09,0,0
M163,2025-05-10,0,0
M163,2025-05-11,0,0
M163,2025-05-12,0,0
M163,2025-05-13,0,0
M163,2025-05-14,0,0
M163,2025-05-15,0,0
M163,2025-05-16,0,0
M163,2025-05-17,0,0
M163,2025-05-18,0,0
M163,2025-05-19,0,0
M163,2025-05-20,0,0
M163,2025-05-21,0,0
M163,2025-05-22,0,0
M163,2025-05-23,0,0
M163,2025-05-24,0,0
M163,2025-05-25,0,0
M163,2025-05-26,0,0
M163,2025-05-27,0,0
M163,2025-05-28,0,0
M163,2025-05-29,0,0
M163,2025-05-30,0,0
M163,2025-05-31,0,0
M163,2025-06-01,0,0
M163,2025-06-02,0,0
M163,2025-06-03,0,0
M163,2025-06-04,0,0
M163,2025-06-05,0,0
M163,2025-06-06,0,0
M163,2025-06-07,0,0
M163,2025-06-08,0,0
M163,2025-06-09,0,0
M163,2025-06-10,0,0
M163,2025-06-11,0,0
M163,2025-06-12,0,0
M163,2025-06-13,0,0
M163,2025-06-14,0,0
M163,2025-06-15,0,0
M163,2025-06-16,0,0
M163,2025-06-17,0,0
M163,2025-06-18,0,0
M163,2025-06-19,0,0
M163,2025-06-20,0,0
M163,2025-06-21,0,0
M163,2025-06-22,0,0
M163,2025-06-23,0,0
M163,2025-06-24,0,0
M163,2025-06-25,0,0
M163,2025-06-26,0,0
M163,2025-06-27,0,0
M163,2025-06-28,0,0
M163,2025-06-29,0,0
M163,2025-06-30,0,0
M163,2025-07-01,0,0
M163,2025-07-02,0,0
M163,2025-07-03,0,0
M163,2025-07-04,0,0
M163,2025-07-05,0,0
M163,2025-07-06,0,0
M163,2025-07-07,0,0
M163,2025-07-08,0,0
M163,2025-07-09,0,0
M163,2025-07-10,0,0
M163,2025-07-11,0,0
M163,2025-07-12,0,0
M163,2025-07-13,0,0
M163,2025-07-14,0,0
M163,2025-07-15,0,0
M163,2025-07-16,0,0
M163,2025-07-17,0,0
M163,2025-07-18,0,0
M163,2025-07-19,0,0
M163,2025-07-20,0,0
M163,2025-07-21,0,0
M163,2025-07-22,0,0
M163,2025-07-23,0,0
M163,2025-07-24,0,0
M163,2025-07-25,0,0
M163,2025-07-26,0,0
M163,2025-07-27,0,0
M163,2025-07-28,0,0
M163,2025-07-29,0,0
M163,2025-07-30,0,0
M163,2025-07-31,0,0
M163,2025-08-01,0,0
M163,2025-08-02,0,0
M163,2025-08-03,0,0
M163,2025-08-04,0,0
M163,2025-08-05,0,0
M163,2025-08-06,0,0
M163,2025-08-07,0,0
M163,2025-08-08,0,0
M163,2025-08-09,0,0
M163,2025-08-10,0,0
M163,2025-08-11,0,0
M163,2025-08-12,0,0
M163,2025-08-13,0,0
M163,2025-08-14,0,0
M163,2025-08-15,0,0
M163,2025-08-16,0,0
M163,2025-08-17,0,0
M163,2025-08-18,0,0
M163,2025-08-19,0,0
M163,2025-08-20,0,0
M163,2025-08-21,0,0
M163,2025-08-22,0,0
M163,2025-08-23,0,0
M163,2025-08-24,0,0
M163,2025-08-25,0,0
M163,2025-08-26,0,0
M163,2025-08-27,0,0
M163,2025-08-28,0,0
M163,2025-08-29,0,0
M163,2025-08-30,0,0
M163,2025-08-31,0,0
M163,2025-09-01,0,0
M163,2025-09-02,0,0
M163,2025-09-03,0,0
M163,2025-09-04,0,0
M163,2025-09-05,0,0
M163,2025-09-06,0,0
M163,2025-09-07,0,0
M163,2025-09-08,0,0
M163,2025-09-09,0,0
M163,2025-09-10,0,0
M163,2025-09-11,0,0
M163,2025-09-12,0,0
M163,2025-09-13,0,0
M163,2025-09-14,0,0
M163,2025-09-15,0,0
M163,2025-09-16,0,0
M163,2025-09-17,0,0
M163,2025-09-18,0,0
M163,2025-09-19,0,0
M163,2025-09-20,0,0
M163,2025-09-21,0,0
M163,2025-09-22,0,0
M163,2025-09-23,0,0
M163,2025-09-24,0,0
M163,2025-09-25,0,0
M163,2025-09-26,0,0
M163,2025-09-27,0,0
M163,2025-09-28,0,0
M163,2025-09-29,0,0
M163,2025-09-30,0,0
M163,2025-10-01,0,0
M163,2025-10-02,0,0
M163,2025-10-03,0,0
M163,2025-10-04,0,0
M163,2025-10-05,0,0
M163,2025-10-06,0,0
M163,2025-10-07,0,0
M163,2025-10-08,0,0
M163,2025-10-09,0,0
M163,2025-10-10,0,0
M163,2025-10-11,0,0
M163,2025-10-12,0,0
M163,2025-10-13,0,0
M163,2025-10-14,0,0
M163,2025-10-15,0,0
M163,2025-10-16,0,0
M163,2025-10-17,0,0
M163,2025-10-18,0,0
M163,2025-10-19,0,0
M163,2025-10-20,0,0
M163,2025-10-21,0,0
M163,2025-10-22,0,0
M163,2025-10-23,0,0
M163,2025-10-24,0,0
M163,2025-10-25,0,0
M163,2025-10-26,0,0
M163,2025-10-27,0,0
M163,2025-10-28,0,0
M163,2025-10-29,0,0
M163,2025-10-30,0,0
M163,2025-10-31,0,0
M163,2025-11-01,0,0
M163,2025-11-02,0,0
M163,2025-11-03,0,0
M163,2025-11-04,0,0
M163,2025-11-05,0,0
M163,2025-11-06,0,0
M163,2025-11-07,0,0
M163,2025-11-08,0,0
M163,2025-11-09,0,0
M163,2025-11-10,0,0
M163,2025-11-11,0,0
M163,2025-11-12,0,0
M163,2025-11-13,0,0
M163,2025-11-14,0,0
M163,2025-11-15,0,0
M163,2025-11-16,0,0
M163,2025-11-17,0,0
M163,2025-11-18,0,0
M163,2025-11-19,0,0
M163,2025-11-20,0,0
M163,2025-11-21,0,0
M163,2025-11-22,0,0
M163,2025-11-23,0,0
M163,2025-11-24,0,0
M163,2025-11-25,0,0
M163,2025-11-26,0,0
M163,2025-11-27,0,0
M163,2025-11-28,0,0
M163,2025-11-29,0,0
M163,2025-11-30,0,0
M163,2025-12-01,0,0
M163,2025-12-02,0,0
M163,2025-12-03,0,0
M163,2025-12-04,0,0
M163,2025-12-05,0,0
M163,2025-12-06,0,0
M163,2025-12-07,0,0
M163,2025-12-08,0,0
M163,2025-12-09,0,0
M163,2025-12-10,0,0
M163,2025-12-11,0,0
M163,2025-12-12,0,0
M163,2025-12-13,0,0
M163,2025-12-14,0,0
M163,2025-12-15,0,0
M163,2025-12-16,0,0
M163,2025-12-17,0,0
M163,2025-12-18,0,0
M163,2025-12-19,0,0
M163,2025-12-20,0,0
M163,2025-12-21,0,0
M163,2025-12-22,0,0
M163,2025-12-23,0,0
M163,2025-12-24,0,0
M163,2025-12-25,0,0
M163,2025-12-26,0,0
M163,2025-12-27,0,0
M163,2025-12-28,0,0
M163,2025-12-29,0,0
M163,2025-12-30,0,0
M163,2025-12-31,0,0
M163,2026-01-01,0,0
M163,2026-01-02,0,0
M163,2026-01-03,0,0
M163,2026-01-04,0,0
M163,2026-01-05,0,0
M163,2026-01-06,0,0
M163,2026-01-07,0,0
M163,2026-01-08,0,0
M163,2026-01-09,0,0
M163,2026-01-10,0,0
M163,2026-01-11,0,0
M163,2026-01-12,0,0
M163,2026-01-13,0,0
M163,2026-01-14,0,0
M163,2026-01-15,0,0
M163,2026-01-16,0,0
M163,2026-01-17,0,0
M163,2026-01-18,0,0
M163,2026-01-19,0,0
M163,2026-01-20,0,0
M163,2026-01-21,0,0
M163,2026-01-22,0,0
M163,2026-01-23,0,0
M163,2026-01-24,0,0
M163,2026-01-25,0,0
M163,2026-01-26,0,0
M163,2026-01-27,0,0
M163,2026-01-28,0,0
M163,2026-01-29,0,0
M163,2026-01-30,0,0
M163,2026-01-31,0,0
M163,2026-02-01,0,0
M163,2026-02-02,0,0
M163,2026-02-03,0,0
M163,2026-02-04,0,0
M163,2026-02-05,0,0
M163,2026-02-06,0,0
M163,2026-02-07,0,0
M163,2026-02-08,0,0
M163,2026-02-09,0,0
M163,2026-02-10,0,0
M163,2026-02-11,0,0
M163,2026-02-12,0,0
M163,2026-02-13,0,0
M163,2026-02-14,0,0
M163,2026-02-15,0,0
M163,2026-02-16,0,0
M163,2026-02-17,0,0
M163,2026-02-18,0,0
M163,2026-02-19,0,0
M163,2026-02-20,0,0
M163,2026-02-21,0,0
M163,2026-02-22,0,0
M163,2026-02-23,0,0
M163,2026-02-24,0,0
M163,2026-02-25,0,0
M163,2026-02-26,0,0
M163,2026-02-27,0,0
M163,2026-02-28,0,0
M163,2026-03-01,0,0
M163,2026-03-02,0,0
M163,2026-03-03,0,0
M163,2026-03-04,0,0
M163,2026-03-05,0,0
M163,2026-03-06,0,0
M163,2026-03-07,0,0
M163,2026-03-08,0,0
M163,2026-03-09,0,0
M163,2026-03-10,0,0
M163,2026-03-11,0,0
M163,2026-03-12,0,0
M163,2026-03-13,0,0
M163,2026-03-14,0,0
M163,2026-03-15,0,0
M163,2026-03-16,0,0
M163,2026-03-17,0,0
M163,2026-03-18,0,0
M163,2026-03-19,0,0
M163,2026-03-20,0,0
M163,2026-03-21,0,0
M163,2026-03-22,0,0
M163,2026-03-23,0,0
M163,2026-03-24,0,0
M163,2026-03-25,0,0
M163,2026-03-26,0,0
M163,2026-03-27,0,0
M163,2026-03-28,0,0
M163,2026-03-29,0,0
M163,2026-03-30,0,0
M163,2026-03-31,0,0
M163,2026-04-01,0,0
M163,2026-04-02,0,0
M163,2026-04-03,0,0
M163,2026-04-04,0,0
M163,2026-04-05,0,0
M163,2026-04-06,0,0
M163,2026-04-07,0,0
M163,2026-04-08,0,0
M163,2026-04-09,0,0
M163,2026-04-10,0,0
M163,2026-04-11,0,0
M163,2026-04-12,0,0
M163,2026-04-13,0,0
M163,2026-04-14,0,0
M163,2026-04-15,0,0
M163,2026-04-16,0,0
M163,2026-04-17,0,0
M163,2026-04-18,0,0
M163,2026-04-19,0,0
M163,2026-04-20,0,0
M163,2026-04-21,0,0
M163,2026-04-22,0,0
M163,2026-04-23,0,0
M163,2026-04-24,0,0
M163,2026-04-25,0,0
M163,2026-04-26,0,0
M163,2026-04-27,0,0
M163,2026-04-28,0,0
M163,2026-04-29,0,0
M163,2026-04-30,0,0
M163,2026-05-01,0,0
M163,2026-05-02,0,0
M163,2026-05-03,0,0
M163,2026-05-04,0,0
M163,2026-05-05,0,0
M163,2026-05-06,0,0
M163,2026-05-07,0,0
M163,2026-05-08,0,0
M163,2026-05-09,0,0
M163,2026-05-10,0,0
M163,2026-05-11,0,0
M163,2026-05-12,0,0
M163,2026-05-13,0,0
M163,2026-05-14,0,0
M163,2026-05-15,0,0
M163,2026-05-16,0,0
M163,2026-05-17,0,0
M163,2026-05-18,0,0
M163,2026-05-19,0,0
M163,2026-05-20,0,0
M163,2026-05-21,0,0
M163,2026-05-22,0,0
M163,2026-05-23,0,0
M163,2026-05-24,0,0
M163,2026-05-25,0,0
M163,2026-05-26,0,0
M163,2026-05-27,0,0
M163,2026-05-28,0,0
M163,2026-05-29,0,0
M163,2026-05-30,0,0
M163,2026-05-31,0,0
M163,2026-06-01,0,0
M163,2026-06-02,0,0
M163,2026-06-03,0,0
M163,2026-06-04,0,0
M163,2026-06-05,0,0
M163,2026-06-06,0,0
M163,2026-06-07,0,0
M163,2026-06-08,0,0
M163,2026-06-09,0,0
M163,2026-06-10,0,0
M163,2026-06-11,0,0
M163,2026-06-12,0,0
M163,2026-06-13,0,0
M163,2026-06-14,0,0
M163,2026-06-15,0,0
M163,2026-06-16,0,0
M163,2026-06-17,0,0
M163,2026-06-18,0,0
M163,2026-06-19,0,0
M163,2026-06-20,0,0
M163,2026-06-21,0,0
M163,2026-06-22,0,0
M163,2026-06-23,0,0
M163,2026-06-24,0,0
M163,2026-06-25,0,0
M163,2026-06-26,0,0
M163,2026-06-27,0,0
M163,2026-06-28,0,0
M163,2026-06-29,0,0
M163,2026-06-30,0,0
M163,2026-07-01,0,0
M163,2026-07-02,0,0
M163,2026-07-03,0,0
M163,2026-07-04,0,0
M163,2026-07-05,0,0
M163,2026-07-06,0,0
M163,2026-07-07,0,0
M163,2026-07-08,0,0
M163,2026-07-09,0,0
M163,2026-07-10,0,0
M163,2026-07-11,0,0
M163,2026-07-12,0,0
M163,2026-07-13,0,0
M163,2026-07-14,0,0
M163,2026-07-15,0,0
M163,2026-07-16,0,0
M163,2026-07-17,0,0
M163,2026-07-18,0,0
M163,2026-07-19,0,0
M163,2026-07-20,0,0
M163,2026-07-21,0,0
M163,2026-07-22,0,0
M163,2026-07-23,0,0
M163,2026-07-24,0,0
M163,2026-07-25,0,0
M163,2026-07-26,0,0
M163,2026-07-27,0,0
M163,2026-07-28,0,0
M163,2026-07-29,0,0
M163,2026-07-30,0,0
M163,2026-07-31,0,0
M163,2026-08-01,0,0
M163,2026-08-02,0,0
M163,2026-08-03,0,0
M163,2026-08-04,0,0
M163,2026-08-05,0,0
M163,2026-08-06,0,0
M163,2026-08-07,0,0
M163,2026-08-08,0,0
M163,2026-08-09,0,0
M163,2026-08-10,0,0
M163,2026-08-11,0,0
M163,2026-08-12,0,0
M163,2026-08-13,0,0
M163,2026-08-14,0,0
M163,2026-08-15,0,0
M163,2026-08-16,0,0
M163,2026-08-17,0,0
M163,2026-08-18,0,0
M163,2026-08-19,0,0
M163,2026-08-20,0,0
M163,2026-08-21,0,0
M163,2026-08-22,0,0
M163,2026-08-23,0,0
M163,2026-08-24,0,0
M163,2026-08-25,0,0
M163,2026-08-26,0,0
M163,2026-08-27,0,0
M163,2026-08-28,0,0
M163,2026-08-29,0,0
M163,2026-08-30,0,0
M163,2026-08-31,0,0
M165,2025-10-10,0,0
M165,2025-10-11,0,0
M165,2025-10-12,0,0
M165,2025-10-13,0,0
M165,2025-10-14,0,0
M165,2025-10-15,0,0
M165,2025-10-16,0,0
M165,2025-10-17,0,0
M165,2025-10-18,0,0
M165,2025-10-19,0,0
M165,2025-10-20,0,0
M165,2025-10-21,0,0
M165,2025-10-22,0,0
M165,2025-10-23,0,0
M165,2025-10-24,8,666200
M165,2025-10-25,0,0
M165,2025-10-26,5,390930
M165,2025-10-27,2,189966
M165,2025-10-28,0,0
M165,2025-10-29,0,0
M165,2025-10-30,2,154628
M165,2025-10-31,0,0
M165,2025-11-01,7,270319
M165,2025-11-02,0,0
M165,2025-11-03,2,191672
M165,2025-11-04,2,234392
M165,2025-11-05,4,703300
M165,2025-11-06,3,488052
M165,2025-11-07,0,0
M165,2025-11-08,5,320735
M165,2025-11-09,0,0
M165,2025-11-10,0,0
M165,2025-11-11,4,708284
M165,2025-11-12,1,73308
M165,2025-11-13,4,593944
M165,2025-11-14,0,0
M165,2025-11-15,0,0
M165,2025-11-16,0,0
M165,2025-11-17,0,0
M165,2025-11-18,6,363912
M165,2025-11-19,5,315240
M165,2025-11-20,2,247628
M165,2025-11-21,2,129304
M165,2025-11-22,5,585720
M165,2025-11-23,0,0
M165,2025-11-24,0,0
M165,2025-11-25,0,0
M165,2025-11-26,0,0
M165,2025-11-27,3,470322
M165,2025-11-28,0,0
M165,2025-11-29,2,267214
M165,2025-11-30,3,429093
M165,2025-12-01,1,129343
M165,2025-12-02,4,196408
M165,2025-12-03,4,186116
M165,2025-12-04,4,346236
M165,2025-12-05,2,200208
M165,2025-12-06,4,271844
M165,2025-12-07,6,989562
M165,2025-12-08,5,521560
M165,2025-12-09,0,0
M165,2025-12-10,0,0
M165,2025-12-11,0,0
M165,2025-12-12,7,872795
M165,2025-12-13,0,0
M165,2025-12-14,4,478344
M165,2025-12-15,4,712208
M165,2025-12-16,3,139242
M165,2025-12-17,0,0
M165,2025-12-18,3,387078
M165,2025-12-19,1,166945
M165,2025-12-20,0,0
M165,2025-12-21,0,0
M165,2025-12-22,2,120130
M165,2025-12-23,0,0
M165,2025-12-24,0,0
M165,2025-12-25,6,1031742
M165,2025-12-26,3,351819
M165,2025-12-27,0,0
M165,2025-12-28,0,0
M165,2025-12-29,0,0
M165,2025-12-30,2,301054
M165,2025-12-31,3,198222
M165,2026-01-01,0,0
M165,2026-01-02,0,0
M165,2026-01-03,1,77788
M165,2026-01-04,4,508064
M165,2026-01-05,2,84662
M165,2026-01-06,0,0
M165,2026-01-07,4,410092
M165,2026-01-08,0,0
M165,2026-01-09,0,0
M165,2026-01-10,1,126636
M165,2026-01-11,1,104836
M165,2026-01-12,4,669148
M165,2026-01-13,0,0
M165,2026-01-14,3,170403
M165,2026-01-15,2,139946
M165,2026-01-16,3,325167
M165,2026-01-17,5,308960
M165,2026-01-18,0,0
M165,2026-01-19,0,0
M165,2026-01-20,0,0
M165,2026-01-21,0,0
M165,2026-01-22,2,304432
M165,2026-01-23,4,371472
M165,2026-01-24,0,0
M165,2026-01-25,5,548315
M165,2026-01-26,0,0
M165,2026-01-27,0,0
M165,2026-01-28,5,584325
M165,2026-01-29,0,0
M165,2026-01-30,3,517341
M165,2026-01-31,7,921487
M165,2026-02-01,1,159982
M165,2026-02-02,2,191072
M165,2026-02-03,0,0
M165,2026-02-04,5,868190
M165,2026-02-05,1,102619
M165,2026-02-06,0,0
M165,2026-02-07,2,98260
M165,2026-02-08,4,269852
M165,2026-02-09,7,1242339
M165,2026-02-10,0,0
M165,2026-02-11,3,466674
M165,2026-02-12,1,97157
M165,2026-02-13,4,599320
M165,2026-02-14,0,0
M165,2026-02-15,5,269115
M165,2026-02-16,10,1703900
M165,2026-02-17,4,700576
M165,2026-02-18,3,194517
M165,2026-02-19,0,0
M165,2026-02-20,4,514088
M165,2026-02-21,0,0
M165,2026-02-22,5,575580
M165,2026-02-23,0,0
M165,2026-02-24,0,0
M165,2026-02-25,0,0
M165,2026-02-26,0,0
M165,2026-02-27,0,0
M165,2026-02-28,0,0
M165,2026-03-01,9,551763
M165,2026-03-02,3,368115
M165,2026-03-03,6,354384
M165,2026-03-04,0,0
M165,2026-03-05,4,458660
M165,2026-03-06,2,313490
M165,2026-03-07,0,0
M165,2026-03-08,0,0
M165,2026-03-09,0,0
M165,2026-03-10,5,330760
M165,2026-03-11,9,936306
M165,2026-03-12,3,535434
M165,2026-03-13,4,315172
M165,2026-03-14,4,718540
M165,2026-03-15,0,0
M165,2026-03-16,0,0
M165,2026-03-17,8,305136
M165,2026-03-18,0,0
M165,2026-03-19,4,623080
M165,2026-03-20,5,454735
M165,2026-03-21,2,327344
M165,2026-03-22,3,248853
M165,2026-03-23,4,170852
M165,2026-03-24,0,0
M165,2026-03-25,0,0
M165,2026-03-26,0,0
M165,2026-03-27,0,0
M165,2026-03-28,8,642464
M165,2026-03-29,0,0
M165,2026-03-30,3,532155
M165,2026-03-31,0,0
M165,2026-04-01,5,472895
M165,2026-04-02,2,169538
M165,2026-04-03,0,0
M165,2026-04-04,6,306948
M165,2026-04-05,0,0
M165,2026-04-06,0,0
M165,2026-04-07,0,0
M165,2026-04-08,4,250704
M165,2026-04-09,0,0
M165,2026-04-10,4,609832
M165,2026-04-11,1,116706
M165,2026-04-12,5,729685
M165,2026-04-13,4,309736
M165,2026-04-14,4,347872
M165,2026-04-15,3,354876
M165,2026-04-16,4,363836
M165,2026-04-17,1,46036
M165,2026-04-18,0,0
M165,2026-04-19,4,653008
M165,2026-04-20,1,134201
M165,2026-04-21,1,85134
M165,2026-04-22,0,0
M165,2026-04-23,6,666684
M165,2026-04-24,3,230688
M165,2026-04-25,2,215728
M165,2026-04-26,0,0
M165,2026-04-27,0,0
M165,2026-04-28,0,0
M165,2026-04-29,2,92394
M165,2026-04-30,4,267800
M165,2026-05-01,0,0
M165,2026-05-02,0,0
M165,2026-05-03,6,281652
M165,2026-05-04,0,0
M165,2026-05-05,0,0
M165,2026-05-06,5,532100
M165,2026-05-07,8,618936
M165,2026-05-08,2,344186
M165,2026-05-09,0,0
M165,2026-05-10,3,423858
M165,2026-05-11,1,74386
M165,2026-05-12,6,310362
M165,2026-05-13,0,0
M165,2026-05-14,5,393480
M165,2026-05-15,0,0
M165,2026-05-16,0,0
M165,2026-05-17,4,409504
M165,2026-05-18,2,322240
M165,2026-05-19,0,0
M165,2026-05-20,4,175088
M165,2026-05-21,6,439404
M165,2026-05-22,0,0
M165,2026-05-23,6,544344
M165,2026-05-24,0,0
M165,2026-05-25,3,217791
M165,2026-05-26,3,390354
M165,2026-05-27,0,0
M165,2026-05-28,0,0
M165,2026-05-29,6,253224
M165,2026-05-30,0,0
M165,2026-05-31,5,713805
M165,2026-06-01,0,0
M165,2026-06-02,4,431296
M165,2026-06-03,1,172466
M165,2026-06-04,0,0
M165,2026-06-05,5,802350
M165,2026-06-06,0,0
M165,2026-06-07,0,0
M165,2026-06-08,0,0
M165,2026-06-09,0,0
M165,2026-06-10,4,559732
M165,2026-06-11,3,355020
M165,2026-06-12,1,142658
M165,2026-06-13,0,0
M165,2026-06-14,4,554228
M165,2026-06-15,8,640632
M165,2026-06-16,0,0
M165,2026-06-17,6,460158
M165,2026-06-18,9,629064
M165,2026-06-19,5,637225
M165,2026-06-20,5,504835
M165,2026-06-21,6,665988
M165,2026-06-22,1,56397
M165,2026-06-23,0,0
M165,2026-06-24,0,0
M165,2026-06-25,0,0
M165,2026-06-26,0,0
M165,2026-06-27,6,988182
M165,2026-06-28,2,197686
M165,2026-06-29,0,0
M165,2026-06-30,6,959082
M165,2026-07-01,0,0
M165,2026-07-02,6,461304
M165,2026-07-03,0,0
M165,2026-07-04,0,0
M165,2026-07-05,0,0
M165,2026-07-06,5,644970
M165,2026-07-07,6,574779
M165,2026-07-08,0,0
M165,2026-07-09,0,0
M165,2026-07-10,0,0
M165,2026-07-11,10,934005
M165,2026-07-12,0,0
M165,2026-07-13,0,0
M165,2026-07-14,0,0
M165,2026-07-15,0,0
M165,2026-07-16,1,131718
M165,2026-07-17,7,658593
M165,2026-07-18,7,598721
M165,2026-07-19,3,311335
M165,2026-07-20,3,287386
M165,2026-07-21,1,107769
M165,2026-07-22,0,0
M165,2026-07-23,8,718465
M165,2026-07-24,0,0
M165,2026-07-25,10,862158
M165,2026-07-26,7,610695
M165,2026-07-27,4,335283
M165,2026-07-28,0,0
M165,2026-07-29,0,0
M165,2026-07-30,5,478977
M165,2026-07-31,2,215539
M165,2026-08-01,0,0
M165,2026-08-02,11,1029800
M165,2026-08-03,0,0
M165,2026-08-04,6,503155
M165,2026-08-05,9,777594
M165,2026-08-06,5,457408
M165,2026-08-07,10,869076
M165,2026-08-08,5,445973
M165,2026-08-09,0,0
M165,2026-08-10,0,0
M165,2026-08-11,0,0
M165,2026-08-12,0,0
M165,2026-08-13,0,0
M165,2026-08-14,13,1132086
M165,2026-08-15,0,0
M165,2026-08-16,0,0
M165,2026-08-17,0,0
M165,2026-08-18,0,0
M165,2026-08-19,7,640372
M165,2026-08-20,0,0
M165,2026-08-21,0,0
M165,2026-08-22,9,811900
M165,2026-08-23,10,926252
M165,2026-08-24,10,857641
M165,2026-08-25,0,0
M165,2026-08-26,11,994863
M165,2026-08-27,0,0
M165,2026-08-28,5,491714
M165,2026-08-29,0,0
M165,2026-08-30,7,651807
M165,2026-08-31,9,766159
M168,2026-06-24,0,0
M168,2026-06-25,0,0
M168,2026-06-26,0,0
M168,2026-06-27,0,0
M168,2026-06-28,0,0
M168,2026-06-29,0,0
M168,2026-06-30,6,1060860
M168,2026-07-01,0,0
M168,2026-07-02,1,43206
M168,2026-07-03,0,0
M168,2026-07-04,0,0
M168,2026-07-05,2,191870
M168,2026-07-06,0,0
M168,2026-07-07,1,15089
M168,2026-07-08,2,188489
M168,2026-07-09,7,663482
